frame,timestamp,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
47,1.5667,0.50091,0.24053,-0.0003,0.9855,0.48655,0.23108,-0.00204,0.9668,0.48346,0.22781,-0.00147,0.9536,0.47422,0.23119,-0.00216,0.9556,0.51142,0.22786,-0.00292,0.9668,0.51815,0.22956,-0.002,0.9568,0.52162,0.22921,0.0008,0.967,0.46768,0.2401,0.00888,0.9508,0.53044,0.23864,0.00732,0.9687,0.4892,0.26669,0.00058,0.9718,0.51025,0.26198,-0.00274,0.9604,0.42915,0.36201,-0.0062,0.982,0.56999,0.36297,-0.00425,0.9575,0.42011,0.47608,-0.05357,0.9451,0.58091,0.47721,-0.0535,0.9953,0.42716,0.56317,-0.09528,0.9543,0.56977,0.56476,-0.0911,0.9565,0.42405,0.58587,-0.09458,0.948,0.57737,0.5844,-0.09771,0.9495,0.41915,0.5744,-0.09683,0.9676,0.58401,0.57962,-0.09607,0.9713,0.43341,0.57839,-0.09247,0.9562,0.56855,0.57725,-0.09056,0.9523,0.46281,0.59558,0.00339,0.9775,0.5406,0.59296,0.00498,0.9718,0.45948,0.7178,-0.03592,0.939,0.54342,0.72224,-0.03504,0.9467,0.45962,0.91882,0.00716,0.9888,0.54144,0.92102,0.00575,0.9636,0.45936,0.94162,0.02351,0.9641,0.54047,0.94191,0.0216,0.939,0.4594,0.94973,-0.01846,0.9538,0.54052,0.94978,-0.01875,0.9674
48,1.6,0.50121,0.2322,0.00118,0.959,0.48809,0.22202,0.00153,0.9721,0.48316,0.2204,-0.00185,0.9612,0.47655,0.2216,-0.00138,0.9557,0.514,0.22348,-0.00068,0.9506,0.51669,0.22234,0.00111,0.9516,0.52277,0.22387,0.00082,0.958,0.47048,0.23351,0.01197,0.9488,0.52986,0.2313,0.01072,0.938,0.49277,0.25519,-0.00108,0.9527,0.50926,0.2576,-0.00105,0.9639,0.42902,0.35505,-0.00338,0.9673,0.57064,0.35395,-0.00253,0.9543,0.42248,0.47011,-0.04908,0.9644,0.57817,0.46954,-0.05128,0.9349,0.42956,0.56194,-0.08513,0.9408,0.56875,0.5582,-0.082,0.9745,0.42074,0.58026,-0.09025,0.9687,0.57907,0.58011,-0.09268,0.9666,0.41594,0.57594,-0.08876,0.96,0.58076,0.57494,-0.09014,0.9389,0.43582,0.57552,-0.08562,0.9689,0.56705,0.57633,-0.08903,0.9458,0.45874,0.58444,0.00314,0.9301,0.53931,0.58699,0.0029,0.9686,0.45759,0.72071,-0.03019,0.9641,0.54284,0.71942,-0.03154,0.9448,0.45964,0.92148,0.00735,0.9724,0.53899,0.91975,0.00689,0.9377,0.46066,0.9392,0.01883,0.9735,0.54021,0.93566,0.01947,0.9477,0.45729,0.94783,-0.02222,0.9871,0.53762,0.94769,-0.0213,0.9411
49,1.6333,0.50101,0.22406,0.00095,0.9397,0.48728,0.21441,0.00262,0.9902,0.48099,0.21348,-0.00045,0.9678,0.47617,0.20793,0.00308,0.9898,0.51589,0.21573,0.00105,0.9555,0.51765,0.21428,-0.00013,0.9601,0.52381,0.21158,0.00115,0.9598,0.46942,0.22524,0.01259,0.9615,0.5291,0.22735,0.01235,0.9565,0.4913,0.25121,0.00038,0.9649,0.51091,0.25047,0.00187,0.9504,0.42973,0.34442,-0.00194,0.9668,0.57081,0.34633,-0.00171,0.9378,0.41897,0.46349,-0.04629,0.9442,0.58069,0.46344,-0.04483,0.9499,0.43064,0.55674,-0.07988,0.9596,0.5691,0.55766,-0.07761,0.9273,0.42061,0.57809,-0.08485,0.9662,0.57755,0.57854,-0.08304,0.9652,0.41701,0.5702,-0.084,0.9679,0.58116,0.57445,-0.08237,0.9793,0.43462,0.57417,-0.07613,0.9338,0.56654,0.57083,-0.0819,0.9598,0.45987,0.57583,0.00023,0.9675,0.53907,0.57449,0.00385,0.9492,0.45719,0.71719,-0.02554,0.9481,0.54334,0.7212,-0.02584,0.9368,0.45825,0.91959,0.00592,0.9478,0.54408,0.92042,0.00498,0.9354,0.45995,0.94012,0.01871,0.9743,0.54055,0.93837,0.01948,0.9461,0.46286,0.94973,-0.02036,0.9465,0.5413,0.94813,-0.01916,0.9579
50,1.6667,0.50026,0.2161,0.00406,0.9561,0.48887,0.20602,0.00206,0.964,0.48119,0.20488,0.00363,0.9557,0.47798,0.2102,0.00223,0.9689,0.50865,0.20724,0.00386,0.9531,0.51846,0.20659,0.00205,0.9504,0.52564,0.20704,0.00535,0.94,0.46895,0.21698,0.01322,0.9717,0.53194,0.21614,0.01242,0.9931,0.4896,0.24125,0.0016,0.9875,0.51013,0.2411,0.00347,0.9515,0.42943,0.33924,0.00138,0.9342,0.57018,0.33929,0.00107,0.946,0.41654,0.4586,-0.04185,0.9624,0.57897,0.4567,-0.04193,0.9573,0.42794,0.55557,-0.07198,0.9349,0.57279,0.55273,-0.06841,0.964,0.42318,0.57405,-0.07726,0.9294,0.57642,0.57412,-0.07747,0.9687,0.4176,0.56733,-0.07921,0.9594,0.58207,0.5675,-0.07837,0.9773,0.43409,0.56897,-0.07455,0.9213,0.56497,0.56888,-0.06997,0.9751,0.4605,0.56771,0.00246,0.9439,0.54024,0.56873,0.00272,0.9521,0.45756,0.71886,-0.02127,0.9659,0.54148,0.71757,-0.02007,0.9532,0.45944,0.92057,0.00413,0.9826,0.53805,0.92171,0.00514,0.9611,0.45825,0.93995,0.02019,0.974,0.53806,0.94171,0.01798,0.9601,0.45884,0.94635,-0.01916,0.9503,0.54131,0.94811,-0.02072,0.9563
51,1.7,0.50116,0.20937,0.00364,0.9589,0.4896,0.20108,0.00301,0.9451,0.48057,0.19813,0.00593,0.974,0.47531,0.20221,0.00155,0.9465,0.50906,0.19964,0.00508,0.9705,0.52006,0.19829,0.00417,0.9577,0.52432,0.20147,0.00205,0.97,0.46914,0.20874,0.01371,0.9669,0.53315,0.20876,0.01372,0.9599,0.49264,0.2351,0.00294,0.9426,0.51133,0.23805,0.00551,0.9634,0.43101,0.33464,0.00048,0.9307,0.56951,0.33271,0.00106,0.977,0.42055,0.45287,-0.0389,0.9671,0.57993,0.45225,-0.04048,0.9651,0.42819,0.55119,-0.06626,0.9415,0.56794,0.55068,-0.06604,0.9619,0.42216,0.57154,-0.07206,0.9713,0.57555,0.57416,-0.07307,0.9426,0.41895,0.56718,-0.07045,0.9626,0.58072,0.56659,-0.06888,0.9305,0.43464,0.56646,-0.06781,0.9417,0.56591,0.5676,-0.06397,0.9816,0.46099,0.55995,3e-05,0.9791,0.54146,0.55954,3e-05,0.9943,0.4568,0.72059,-0.01868,0.9532,0.53949,0.71892,-0.01876,0.9654,0.45996,0.91912,0.00614,0.9475,0.54254,0.92025,0.00678,0.9532,0.45691,0.9402,0.0216,0.9628,0.5394,0.93913,0.02004,0.9632,0.4612,0.95181,-0.02351,0.9638,0.54105,0.95235,-0.02122,0.9524
52,1.7333,0.49896,0.20451,0.00703,0.9664,0.48816,0.19323,0.00448,0.9535,0.47928,0.18802,0.00783,0.9775,0.47623,0.19166,0.00443,0.9546,0.5112,0.19735,0.00209,0.9645,0.5193,0.19435,0.00904,0.9758,0.52559,0.1959,0.00883,0.9634,0.47002,0.20402,0.01494,0.9635,0.52913,0.20522,0.0136,0.9774,0.48979,0.22913,0.00602,0.9513,0.50996,0.23043,0.00437,0.9513,0.43273,0.32283,0.00518,0.9455,0.56987,0.32459,0.00643,0.9619,0.42237,0.44851,-0.035,0.9573,0.57958,0.4483,-0.03416,0.9568,0.43087,0.55045,-0.06229,0.9365,0.56952,0.54785,-0.06345,0.9605,0.42187,0.56731,-0.06701,0.9524,0.57794,0.5692,-0.0659,0.954,0.41687,0.56656,-0.06446,0.9468,0.58344,0.56203,-0.06732,0.9706,0.4307,0.56266,-0.05994,0.9738,0.56573,0.56388,-0.05788,0.9217,0.46083,0.55153,0.00039,0.9893,0.54039,0.55238,-0.0001,0.9584,0.45972,0.71791,-0.01222,0.9577,0.54168,0.72158,-0.01582,0.9894,0.45896,0.91999,0.00525,0.9625,0.5385,0.92117,0.0041,0.96,0.45876,0.9412,0.02025,0.9421,0.54003,0.94202,0.02254,0.9764,0.46186,0.95101,-0.01729,0.9709,0.54086,0.94858,-0.02059,0.9538
53,1.7667,0.50098,0.19729,0.0082,0.9404,0.48833,0.19025,0.00669,0.981,0.48338,0.18496,0.00794,0.9852,0.47421,0.18904,0.00865,0.9516,0.51116,0.18827,0.0082,0.9362,0.51837,0.18439,0.00562,0.9385,0.52394,0.18899,0.00572,0.9626,0.46859,0.19721,0.01617,0.96,0.53372,0.19619,0.0156,0.953,0.48848,0.22465,0.00706,0.9597,0.51098,0.22329,0.00525,0.959,0.43059,0.31915,0.00488,0.9578,0.56827,0.3182,0.00704,0.9592,0.42289,0.44429,-0.02839,0.9525,0.57768,0.44353,-0.02886,0.9619,0.43079,0.54706,-0.05733,0.9581,0.57153,0.54967,-0.05469,0.9705,0.4222,0.57036,-0.06169,0.9604,0.57774,0.56984,-0.05802,0.9852,0.41962,0.5597,-0.05972,0.9722,0.58151,0.56454,-0.05901,0.9651,0.43274,0.56213,-0.05502,0.9406,0.56299,0.55811,-0.05569,0.994,0.46113,0.54408,0.00054,0.9342,0.54075,0.54087,1e-05,0.9593,0.45851,0.72021,-0.01086,0.9661,0.53921,0.71956,-0.01155,0.9625,0.46067,0.92227,0.00371,0.9386,0.53974,0.92015,0.003,0.9672,0.46208,0.93824,0.01824,0.9436,0.5407,0.9409,0.0157,0.9798,0.46279,0.95062,-0.02143,0.9369,0.53875,0.95168,-0.02051,0.9729
54,1.8,0.49851,0.19312,0.00763,0.9473,0.48808,0.18234,0.00488,0.9514,0.48385,0.18239,0.00584,0.9787,0.47599,0.18265,0.00724,0.9661,0.51175,0.18234,0.00877,0.9737,0.51761,0.18023,0.00645,0.9845,0.52209,0.18208,0.00741,0.9528,0.47293,0.19258,0.01815,0.9621,0.52932,0.19056,0.01897,0.9517,0.49075,0.21843,0.01112,0.9845,0.51112,0.21665,0.00795,0.9914,0.42847,0.31335,0.00525,0.9618,0.56852,0.31523,0.00654,0.9487,0.42031,0.43818,-0.02603,0.9855,0.57929,0.4391,-0.02861,0.9275,0.43146,0.54516,-0.05066,0.9631,0.56987,0.54756,-0.05136,0.943,0.42342,0.56525,-0.05509,0.995,0.57722,0.56521,-0.05729,0.9502,0.41752,0.56227,-0.05606,0.9637,0.58024,0.56001,-0.05736,0.9671,0.43226,0.56025,-0.05221,0.9527,0.56767,0.56086,-0.05193,0.9454,0.45932,0.53627,0.00242,0.9748,0.5398,0.53564,0.00197,0.9691,0.46006,0.72001,-0.0085,0.9626,0.53826,0.72155,-0.00554,0.9566,0.46104,0.92222,0.00564,0.9461,0.53999,0.92136,0.00469,0.9602,0.46098,0.94064,0.02137,0.9666,0.53708,0.93997,0.02157,0.9659,0.45936,0.94745,-0.01868,0.9428,0.54129,0.94829,-0.01924,0.9855
55,1.8333,0.49934,0.18694,0.00883,0.9704,0.48869,0.17635,0.01073,0.9615,0.48471,0.17701,0.00897,0.961,0.47584,0.17981,0.00953,0.9435,0.51018,0.17783,0.00721,0.9593,0.51771,0.17571,0.00963,0.9634,0.52268,0.17846,0.00803,0.939,0.46964,0.19103,0.02043,0.9645,0.52996,0.18972,0.01691,0.9853,0.48933,0.216,0.01006,0.921,0.51146,0.21303,0.00943,0.9476,0.43096,0.30849,0.00735,0.9807,0.56985,0.30647,0.00827,0.9391,0.42043,0.43702,-0.02342,0.9604,0.57787,0.43606,-0.02479,0.957,0.42899,0.54285,-0.04603,0.943,0.5709,0.54254,-0.04779,0.9539,0.41962,0.55767,-0.05214,1.0,0.57722,0.56497,-0.05017,0.9747,0.42086,0.5593,-0.04974,0.9769,0.58281,0.55912,-0.04906,0.9794,0.43401,0.55865,-0.04626,0.9514,0.56302,0.55839,-0.04749,0.9783,0.45741,0.52876,0.00034,0.9714,0.53918,0.52699,0.0002,0.9378,0.46073,0.71756,-0.00576,0.96,0.54027,0.71635,-0.00445,0.9665,0.46047,0.92086,0.00438,0.9675,0.53955,0.92005,0.00557,0.9654,0.45879,0.93705,0.02118,0.9663,0.54194,0.94121,0.01786,0.9468,0.45669,0.95069,-0.01933,0.9889,0.53779,0.9537,-0.02052,0.9517
56,1.8667,0.49827,0.18745,0.00871,0.9465,0.48721,0.17901,0.00869,0.9496,0.48145,0.17164,0.0089,0.9464,0.47712,0.17376,0.0095,0.9599,0.51437,0.1744,0.00879,0.9504,0.51751,0.17279,0.00928,0.9683,0.52378,0.17486,0.01169,0.9822,0.47024,0.18502,0.01923,0.9384,0.52854,0.18228,0.01789,0.9522,0.49234,0.20736,0.00929,0.9646,0.51163,0.20941,0.0097,0.9402,0.42845,0.30173,0.00698,0.9811,0.56957,0.30368,0.00795,0.9371,0.42142,0.43295,-0.02322,0.9492,0.58078,0.43255,-0.02199,0.9759,0.42965,0.54018,-0.04474,0.9921,0.57156,0.54206,-0.04182,0.9594,0.41886,0.56085,-0.05092,0.9396,0.57896,0.56187,-0.04803,0.9518,0.41779,0.55598,-0.04918,0.937,0.57995,0.55862,-0.04783,0.9717,0.43136,0.55805,-0.04464,0.9722,0.56543,0.55838,-0.04387,0.9533,0.46081,0.52754,-0.0021,0.9764,0.54046,0.52694,0.00089,0.9572,0.45955,0.7234,-0.00639,0.9464,0.54017,0.71415,-0.00331,0.9384,0.46183,0.91761,0.00537,0.9665,0.53849,0.92049,0.00407,0.968,0.46062,0.93991,0.01981,0.9645,0.54109,0.93981,0.01874,0.9561,0.45935,0.94878,-0.01933,0.9502,0.53956,0.94969,-0.01907,0.9781
57,1.9,0.50191,0.18175,0.01311,0.9596,0.48696,0.17406,0.00878,0.9635,0.48469,0.16934,0.01131,0.9575,0.47339,0.1707,0.01086,0.9895,0.51195,0.1744,0.01092,0.9562,0.51694,0.17222,0.00779,0.9643,0.52451,0.17347,0.00736,0.9834,0.46936,0.18273,0.02015,0.963,0.52907,0.1874,0.01969,0.9644,0.48861,0.20406,0.01056,0.959,0.50924,0.2099,0.00957,0.9548,0.42991,0.30235,0.01063,0.9821,0.56915,0.30317,0.00901,0.9627,0.42223,0.43221,-0.0215,0.9534,0.58012,0.43128,-0.01792,0.9707,0.4294,0.54151,-0.04285,0.9792,0.57149,0.5388,-0.04202,0.9472,0.42097,0.5627,-0.04898,0.9624,0.57744,0.56138,-0.04497,0.9483,0.41562,0.55442,-0.04611,0.9488,0.58245,0.55513,-0.04956,0.9509,0.43291,0.55776,-0.04034,0.9389,0.56318,0.55292,-0.04124,0.9451,0.45804,0.52171,0.00109,0.9567,0.54008,0.52185,-0.00012,0.9464,0.46284,0.71902,-0.00169,0.9758,0.54223,0.7207,-0.00321,0.9754,0.46029,0.92027,0.00629,0.9646,0.54157,0.92177,0.00699,0.9412,0.45709,0.94056,0.01908,0.9457,0.53834,0.94059,0.02242,0.9542,0.4612,0.94995,-0.01986,0.9636,0.54212,0.95006,-0.01964,0.9662
58,1.9333,0.50014,0.18082,0.00918,0.9628,0.48427,0.17124,0.01398,0.9506,0.48309,0.16872,0.01204,0.9735,0.47941,0.16955,0.00929,0.9863,0.51097,0.17039,0.0093,0.9542,0.51577,0.16501,0.00993,0.9485,0.52369,0.17262,0.01003,0.9734,0.46948,0.18192,0.01726,0.9662,0.53209,0.1808,0.01978,0.9638,0.48936,0.20722,0.00925,0.9635,0.5086,0.20779,0.00916,0.9599,0.4294,0.30029,0.00742,0.9509,0.57108,0.29967,0.01093,0.9579,0.42146,0.43098,-0.01907,0.9408,0.58012,0.42844,-0.01864,0.9404,0.43204,0.54302,-0.04106,0.9539,0.56996,0.54291,-0.04163,0.9619,0.42093,0.56058,-0.04627,0.9528,0.576,0.56114,-0.04467,0.9593,0.41705,0.55551,-0.04619,0.951,0.58172,0.55594,-0.04525,0.9539,0.43508,0.55384,-0.03794,0.945,0.5668,0.55428,-0.04069,0.9649,0.46042,0.51926,0.00244,0.951,0.53943,0.52077,-0.00048,0.9549,0.4605,0.71903,0.00073,0.9392,0.54066,0.71904,0.00154,0.9515,0.46229,0.91776,0.00564,0.9814,0.54134,0.91707,0.0039,0.9616,0.45974,0.93757,0.02195,0.9516,0.53832,0.93977,0.02143,0.9779,0.46112,0.95252,-0.01853,0.9552,0.54009,0.95088,-0.02158,0.9524
59,1.9667,0.49992,0.18309,0.00895,0.9353,0.49011,0.17169,0.011,0.9729,0.4832,0.16823,0.01346,0.9579,0.47582,0.17046,0.00914,0.9472,0.50826,0.16699,0.01509,0.9622,0.51733,0.16681,0.01166,0.9579,0.52666,0.16876,0.01052,0.954,0.47097,0.17952,0.01974,0.9638,0.52876,0.18044,0.02205,0.9793,0.49177,0.20463,0.01113,0.9391,0.50892,0.20449,0.00987,0.9575,0.42997,0.30145,0.01144,0.9674,0.57188,0.30277,0.00665,0.973,0.42069,0.43033,-0.02284,0.9772,0.58264,0.43104,-0.01928,0.98,0.42793,0.53984,-0.03637,0.9839,0.56875,0.53775,-0.04078,0.9416,0.42303,0.55759,-0.04571,0.9293,0.57765,0.55989,-0.04398,0.9697,0.41999,0.55431,-0.04621,0.9606,0.58191,0.55586,-0.04575,0.9585,0.43393,0.55549,-0.03901,0.9526,0.56466,0.55528,-0.04019,0.9475,0.45797,0.52345,0.00103,0.9448,0.53942,0.52035,0.00131,0.9792,0.46057,0.71921,-0.00071,0.9215,0.54227,0.71653,-0.00238,0.9677,0.46046,0.92053,0.00353,0.9776,0.54034,0.91849,0.00646,0.9644,0.45709,0.93897,0.02043,0.9509,0.54082,0.93851,0.02052,0.9522,0.4628,0.94817,-0.0201,0.969,0.54111,0.95044,-0.02105,0.9498
60,2.0,0.50186,0.17876,0.00833,0.9704,0.48856,0.16879,0.0112,0.9659,0.47983,0.16988,0.00966,0.9545,0.47597,0.17181,0.01169,0.9674,0.51259,0.17076,0.01005,0.9721,0.51962,0.16752,0.00687,0.9676,0.52645,0.16905,0.00995,0.96,0.47202,0.18175,0.02014,0.9702,0.53185,0.18022,0.01845,0.9636,0.49117,0.20354,0.0115,0.9523,0.50714,0.20652,0.01128,0.965,0.43074,0.29891,0.00991,0.9589,0.57072,0.29924,0.01473,0.9445,0.42206,0.43354,-0.02251,0.9366,0.57973,0.42761,-0.02177,0.9626,0.42835,0.54295,-0.04062,0.9472,0.5698,0.54163,-0.03881,0.9608,0.42187,0.55825,-0.04733,0.9519,0.57911,0.56004,-0.04447,0.9674,0.41608,0.55519,-0.04328,0.9633,0.58168,0.55448,-0.04829,0.9564,0.43379,0.55324,-0.03822,0.9704,0.56414,0.55629,-0.04091,0.9793,0.46203,0.52008,-0.00062,0.9482,0.5397,0.52037,-0.00093,0.9685,0.45752,0.71923,-0.00237,0.9522,0.5404,0.72111,-0.00196,0.9581,0.4587,0.92063,0.00976,0.9534,0.54246,0.9208,0.00828,0.9565,0.45951,0.93966,0.02029,0.9611,0.53875,0.94167,0.0187,0.9567,0.4604,0.95345,-0.01882,0.9469,0.53793,0.9501,-0.01902,0.9701
61,2.0333,0.50051,0.17631,0.00848,0.9649,0.48719,0.16837,0.00957,0.9528,0.4801,0.16854,0.01141,0.9354,0.47306,0.16887,0.00856,0.9451,0.51483,0.17001,0.00999,0.9469,0.51566,0.16865,0.00869,0.9593,0.5229,0.17043,0.0112,0.9618,0.46954,0.17957,0.01873,0.9662,0.53085,0.17983,0.01991,0.9704,0.48927,0.20427,0.00982,0.9542,0.51299,0.20462,0.0083,0.9558,0.43115,0.3002,0.00894,0.9427,0.57097,0.29979,0.00659,0.9326,0.41985,0.43138,-0.01961,0.9871,0.58028,0.42955,-0.01863,0.9532,0.43039,0.541,-0.04167,0.9601,0.56939,0.54066,-0.0403,0.9678,0.42356,0.56158,-0.04569,0.9637,0.58118,0.56068,-0.04673,0.957,0.4178,0.55709,-0.04528,0.9658,0.58313,0.55261,-0.04589,0.9912,0.43227,0.55443,-0.04088,0.9829,0.56401,0.55677,-0.04368,0.9439,0.45872,0.51868,-0.00443,0.9575,0.538,0.52166,-0.00185,0.9834,0.46019,0.71871,-0.00127,0.9309,0.5403,0.72166,0.00067,0.9583,0.46209,0.92062,0.00358,0.963,0.53876,0.91927,0.00295,0.952,0.45918,0.93823,0.0205,0.9363,0.53902,0.94166,0.02018,0.9715,0.46353,0.95226,-0.01892,0.9791,0.53866,0.95045,-0.0228,0.9272
62,2.0667,0.49971,0.18171,0.00854,0.9701,0.48658,0.17115,0.01064,0.96,0.48438,0.16742,0.01156,0.9463,0.47627,0.16763,0.00917,0.948,0.51079,0.1707,0.01082,0.9541,0.51778,0.16758,0.00999,0.9734,0.52577,0.16886,0.0095,0.9569,0.47004,0.18021,0.02049,0.9818,0.53074,0.18064,0.0206,0.9501,0.49176,0.20246,0.00986,0.9692,0.51265,0.2064,0.01024,0.9658,0.4301,0.29731,0.01108,0.9511,0.5689,0.30213,0.01125,0.9714,0.42177,0.42968,-0.02011,0.9571,0.57957,0.42876,-0.01871,0.9573,0.42684,0.53705,-0.04056,0.9658,0.57097,0.53897,-0.03814,0.9641,0.42094,0.56044,-0.04726,0.9684,0.5774,0.55858,-0.04435,0.9691,0.41785,0.55659,-0.04287,0.9697,0.58353,0.55587,-0.04581,0.9525,0.4347,0.55201,-0.04057,0.9603,0.56475,0.55604,-0.04106,0.9739,0.45701,0.51895,0.00104,0.9668,0.54136,0.51999,0.00088,0.9578,0.45713,0.72237,0.00163,0.9843,0.53879,0.71867,0.00073,0.9671,0.45857,0.92158,0.00389,0.9672,0.5392,0.92055,0.00525,0.9523,0.45884,0.94185,0.01794,0.9864,0.538,0.93983,0.01917,0.9689,0.46005,0.95064,-0.02293,0.9415,0.54197,0.95224,-0.02188,0.9424
63,2.1,0.49596,0.17883,0.01102,0.9636,0.48619,0.16778,0.00876,0.9488,0.47972,0.16725,0.01091,0.9457,0.47556,0.17118,0.01027,0.9644,0.512,0.17134,0.0117,0.9583,0.51799,0.16412,0.01196,0.96,0.52201,0.17246,0.00874,0.9777,0.46965,0.18102,0.02128,0.9456,0.53023,0.17757,0.02045,0.9542,0.48885,0.20504,0.00899,0.9774,0.50807,0.20303,0.01172,0.9906,0.42926,0.30153,0.01032,0.9478,0.56926,0.29994,0.00993,0.9692,0.41975,0.43228,-0.02016,0.9578,0.57958,0.43271,-0.01802,0.9651,0.43151,0.54067,-0.04116,0.9615,0.56807,0.54005,-0.04253,0.9454,0.42181,0.56394,-0.0445,0.9827,0.57779,0.55954,-0.04496,0.9404,0.41536,0.55736,-0.04479,0.9612,0.58153,0.55276,-0.04548,0.9758,0.43428,0.55573,-0.0398,0.968,0.56629,0.55473,-0.03956,0.9583,0.45911,0.51982,4e-05,0.9945,0.54072,0.51868,-0.00155,0.981,0.46098,0.71988,-0.00337,0.9809,0.54137,0.71976,-0.00051,0.9363,0.45969,0.92151,0.00691,0.9353,0.54151,0.92102,0.00497,0.9847,0.45911,0.93924,0.01754,0.9545,0.54128,0.94265,0.0194,0.9764,0.45886,0.95042,-0.01976,0.9881,0.54102,0.95324,-0.02197,0.9468
64,2.1333,0.49978,0.17806,0.01067,0.9711,0.48751,0.17108,0.00845,0.9557,0.48447,0.17147,0.01206,0.9612,0.47263,0.17022,0.01128,0.9417,0.51204,0.17054,0.01176,0.9664,0.51954,0.16717,0.0091,0.9749,0.52401,0.16984,0.00894,0.9713,0.47252,0.1791,0.02138,0.9592,0.53081,0.18013,0.0192,0.9565,0.49034,0.20466,0.01113,0.9422,0.51195,0.20468,0.01087,0.9866,0.43101,0.29855,0.0103,0.9569,0.57109,0.3021,0.00891,0.9524,0.42086,0.43105,-0.0225,0.9597,0.5803,0.4294,-0.02132,0.9662,0.4321,0.53977,-0.04227,0.9723,0.57017,0.53966,-0.04176,0.9609,0.42194,0.56075,-0.04508,0.9837,0.57767,0.56035,-0.04617,0.9718,0.41902,0.55461,-0.04401,0.9742,0.58178,0.55478,-0.04399,0.9548,0.43585,0.55774,-0.03881,0.9596,0.56631,0.55372,-0.04377,0.9762,0.45723,0.52051,0.00126,0.9514,0.54402,0.52121,-0.00162,0.9595,0.46076,0.72022,0.00037,0.9447,0.54188,0.72298,-0.00129,0.9491,0.46138,0.91984,0.00471,0.9798,0.54044,0.92124,0.00355,0.9706,0.45895,0.93934,0.01969,0.9771,0.53941,0.94098,0.0191,0.9932,0.46101,0.94824,-0.02107,0.9537,0.54065,0.95048,-0.01964,0.952
65,2.1667,0.4988,0.18155,0.00946,0.9784,0.48786,0.16987,0.0083,0.9351,0.48299,0.16575,0.01182,0.9829,0.4763,0.171,0.0104,0.9624,0.5116,0.17183,0.01153,0.9464,0.51471,0.1688,0.00865,0.9999,0.52511,0.1703,0.00935,0.9433,0.47216,0.18158,0.02012,0.9499,0.53024,0.1794,0.02066,0.9688,0.48818,0.20537,0.00941,0.9419,0.50962,0.20407,0.00989,0.957,0.42977,0.30018,0.01068,0.9692,0.57183,0.30045,0.00859,0.9481,0.41959,0.42864,-0.01994,0.9787,0.57931,0.42965,-0.02078,0.9852,0.43089,0.54281,-0.04266,0.95,0.57181,0.54029,-0.03965,0.9601,0.41931,0.55827,-0.04702,0.9468,0.58244,0.56191,-0.04413,0.9467,0.41796,0.55473,-0.04277,0.9665,0.58002,0.55541,-0.04752,0.9611,0.43314,0.55488,-0.03779,0.9842,0.56562,0.55366,-0.03759,0.9735,0.45898,0.51739,0.00073,0.9424,0.54127,0.51892,-0.00368,0.9524,0.46001,0.72119,0.00034,0.9509,0.53899,0.72101,0.00013,0.9464,0.46177,0.92161,0.00294,0.9837,0.53849,0.91682,0.00608,0.9613,0.46038,0.94061,0.01892,0.9611,0.54163,0.93897,0.01766,0.9626,0.45991,0.94856,-0.0178,0.9589,0.53991,0.9504,-0.01983,0.968
